latitude,longitude,elevation,datetime,elapsed_time_seconds,geometry,previous_geometry,distance_since_previous
40.694128,-73.987082,14.9,2023-07-25 12:45:32+00:00,212.0,POINT (987832.2292113053 192166.25965101042),POINT (987831.1225147404 192149.13600276562),17.159373721037646
40.694168,-73.987096,14.9,2023-07-25 12:45:33+00:00,213.0,POINT (987828.3447910609 192180.8322573482),POINT (987832.2292113053 192166.25965101042),15.081431500716826
40.694185,-73.987102,14.9,2023-07-25 12:45:34+00:00,214.0,POINT (987826.6800486166 192187.0256132033),POINT (987828.3447910609 192180.8322573482),6.413191417202072
40.694225,-73.98713,14.9,2023-07-25 12:45:35+00:00,215.0,POINT (987818.9133672019 192201.59764982987),POINT (987826.6800486166 192187.0256132033),16.51258888373799
40.694249,-73.987141,14.8,2023-07-25 12:45:36+00:00,216.0,POINT (987815.8617303389 192210.34110908533),POINT (987818.9133672019 192201.59764982987),9.260700151488695
40.694286,-73.987172,14.8,2023-07-25 12:45:37+00:00,217.0,POINT (987807.2633091891 192223.82003903296),POINT (987815.8617303389 192210.34110908533),15.987945421529641
40.694339,-73.987191,14.8,2023-07-25 12:45:38+00:00,218.0,POINT (987801.9916984275 192243.1287300033),POINT (987807.2633091891 192223.82003903296),20.015379761819712
40.694406,-73.987228,14.8,2023-07-25 12:45:39+00:00,219.0,POINT (987791.7278776627 192267.53730661407),POINT (987801.9916984275 192243.1287300033),26.478758068594647
40.694469,-73.987239,14.7,2023-07-25 12:45:40+00:00,220.0,POINT (987788.6741889473 192290.48961910405),POINT (987791.7278776627 192267.53730661407),23.154560315586604
40.694531,-73.987251,14.7,2023-07-25 12:45:41+00:00,221.0,POINT (987785.3432554528 192313.07756232936),POINT (987788.6741889473 192290.48961910405),22.832220590531943
40.69459,-73.98727,14.6,2023-07-25 12:45:42+00:00,222.0,POINT (987780.0713637901 192334.5722355634),POINT (987785.3432554528 192313.07756232936),22.131737824703958
40.694635,-73.987288,14.6,2023-07-25 12:45:43+00:00,223.0,POINT (987775.0775247248 192350.966337527),POINT (987780.0713637901 192334.5722355634),17.137823893467793
40.69467,-73.987295,14.6,2023-07-25 12:45:44+00:00,224.0,POINT (987773.1345532854 192363.71758795672),POINT (987775.0775247248 192350.966337527),12.8984311269038
40.694661,-73.98732,14.5,2023-07-25 12:45:45+00:00,225.0,POINT (987766.2024530977 192360.43761806723),POINT (987773.1345532854 192363.71758795672),7.668912275483594
40.694669,-73.987337,14.5,2023-07-25 12:45:46+00:00,226.0,POINT (987761.4878802414 192363.35157203415),POINT (987766.2024530977 192360.43761806723),5.542411473258686
40.694668,-73.987346,14.5,2023-07-25 12:45:47+00:00,227.0,POINT (987758.9922058919 192362.98688188786),POINT (987761.4878802414 192363.35157203415),2.5221794863719444
40.694679,-73.987354,14.5,2023-07-25 12:45:48+00:00,228.0,POINT (987756.7732033195 192366.9941858945),POINT (987758.9922058919 192362.98688188786),4.5806612860702085
40.694665,-73.987371,14.5,2023-07-25 12:45:49+00:00,229.0,POINT (987752.0597884316 192361.8928929564),POINT (987756.7732033195 192366.9941858945),6.94546395466665
40.694662,-73.9874,14.5,2023-07-25 12:45:50+00:00,230.0,POINT (987744.0181582436 192360.79874643244),POINT (987752.0597884316 192361.8928929564),8.115723793755445
40.694651,-73.987392,14.5,2023-07-25 12:45:51+00:00,231.0,POINT (987746.2371592774 192356.79144128278),POINT (987744.0181582436 192360.79874643244),4.580661540708275
40.694681,-73.98737,14.5,2023-07-25 12:45:52+00:00,232.0,POINT (987752.3362509668 192367.72220474956),POINT (987746.2371592774 192356.79144128278),12.517208530721847
40.694686,-73.987343,14.5,2023-07-25 12:45:53+00:00,233.0,POINT (987759.8231673386 192369.54493286554),POINT (987752.3362509668 192367.72220474956),7.705598908839749
40.694697,-73.987359,14.5,2023-07-25 12:45:54+00:00,234.0,POINT (987755.3857421753 192373.55191656674),POINT (987759.8231673386 192369.54493286554),5.978851098825223
40.694745,-73.987338,14.5,2023-07-25 12:45:55+00:00,235.0,POINT (987761.2065748487 192391.04057314916),POINT (987755.3857421753 192373.55191656674),18.43190717398764
40.694774,-73.987297,14.5,2023-07-25 12:45:56+00:00,236.0,POINT (987772.5744526053 192401.60777450836),POINT (987761.2065748487 192391.04057314916),15.520772830458718
40.694791,-73.987295,14.5,2023-07-25 12:45:57+00:00,237.0,POINT (987773.1281594126 192407.8014563189),POINT (987772.5744526053 192401.60777450836),6.218382876500723
40.694808,-73.987275,14.4,2023-07-25 12:45:58+00:00,238.0,POINT (987778.6733094852 192413.99586274294),POINT (987773.1281594126 192407.8014563189),8.313805402655642
40.694846,-73.987262,14.4,2023-07-25 12:45:59+00:00,239.0,POINT (987782.2762277266 192427.84090750283),POINT (987778.6733094852 192413.99586274294),14.30616245740123
40.694887,-73.987275,14.4,2023-07-25 12:46:00+00:00,240.0,POINT (987778.6691284018 192442.7778929232),POINT (987782.2762277266 192427.84090750283),15.366349566079355
40.694949,-73.987266,14.4,2023-07-25 12:46:01+00:00,241.0,POINT (987781.1615635393 192465.3666845518),POINT (987778.6691284018 192442.7778929232),22.725882604533595
40.695009,-73.987266,14.4,2023-07-25 12:46:02+00:00,242.0,POINT (987781.1583857868 192487.22645467025),POINT (987781.1615635393 192465.3666845518),21.85977034943739
40.695065,-73.987247,14.3,2023-07-25 12:46:03+00:00,243.0,POINT (987786.4241455437 192507.62967343102),POINT (987781.1583857868 192487.22645467025),21.07177167722561
40.695124,-73.98723,14.3,2023-07-25 12:46:04+00:00,244.0,POINT (987791.1351348726 192529.12580113317),POINT (987786.4241455437 192507.62967343102),22.00629288736097
40.69518,-73.98722,14.3,2023-07-25 12:46:05+00:00,245.0,POINT (987793.9051693093 192549.52865810526),POINT (987791.1351348726 192529.12580113317),20.59003796510537
40.695218,-73.987208,14.3,2023-07-25 12:46:06+00:00,246.0,POINT (987797.2307580289 192563.3736652803),POINT (987793.9051693093 192549.52865810526),14.238811888927826
40.695269,-73.987192,14.3,2023-07-25 12:46:07+00:00,247.0,POINT (987801.6648526656 192581.95511882543),POINT (987797.2307580289 192563.3736652803),19.10318327130972
40.695321,-73.987175,14.3,2023-07-25 12:46:08+00:00,248.0,POINT (987806.3761874642 192600.9009434195),POINT (987801.6648526656 192581.95511882543),19.522831381064798
40.695389,-73.987185,14.4,2023-07-25 12:46:09+00:00,249.0,POINT (987803.5995602469 192625.67494490993),POINT (987806.3761874642 192600.9009434195),24.929115679306562
40.69545,-73.987206,14.4,2023-07-25 12:46:10+00:00,250.0,POINT (987797.7730142502 192647.8981945552),POINT (987803.5995602469 192625.67494490993),22.97436534591224
40.695502,-73.987201,14.4,2023-07-25 12:46:11+00:00,251.0,POINT (987799.1567448834 192666.84353239986),POINT (987797.7730142502 192647.8981945552),18.995803128945195
40.695548,-73.987182,14.4,2023-07-25 12:46:12+00:00,252.0,POINT (987804.4229836572 192683.6034610421),POINT (987799.1567448834 192666.84353239986),17.56782510489498
40.695597,-73.987167,14.4,2023-07-25 12:46:13+00:00,253.0,POINT (987808.57985844 192701.45621699278),POINT (987804.4229836572 192683.6034610421),18.330316500102235
40.695655,-73.987188,14.4,2023-07-25 12:46:14+00:00,254.0,POINT (987802.7534859045 192722.58647743447),POINT (987808.57985844 192701.45621699278),21.918816648147253
40.695717,-73.987201,14.5,2023-07-25 12:46:15+00:00,255.0,POINT (987799.1452998122 192745.174381602),POINT (987802.7534859045 192722.58647743447),22.87427423020857
40.695763,-73.987221,14.5,2023-07-25 12:46:16+00:00,256.0,POINT (987793.596882154 192761.93273061092),POINT (987799.1452998122 192745.174381602),17.652965756904106
40.6958,-73.987224,14.5,2023-07-25 12:46:17+00:00,257.0,POINT (987792.7630207387 192775.41280221124),POINT (987793.596882154 192761.93273061092),13.505837819613932
40.695827,-73.987231,14.6,2023-07-25 12:46:18+00:00,258.0,POINT (987790.8204987656 192785.24941678435),POINT (987792.7630207387 192775.41280221124),10.026583559527772
40.695854,-73.987211,14.6,2023-07-25 12:46:19+00:00,259.0,POINT (987796.3650262185 192795.08712347937),POINT (987790.8204987656 192785.24941678435),11.292575334849456
40.695861,-73.987214,14.6,2023-07-25 12:46:20+00:00,260.0,POINT (987795.5327597641 192797.6373088379),POINT (987796.3650262185 192795.08712347937),2.682557140845517
40.695877,-73.98722,14.6,2023-07-25 12:46:21+00:00,261.0,POINT (987793.868121065 192803.46633873292),POINT (987795.5327597641 192797.6373088379),6.062063305153939
40.695888,-73.987225,14.6,2023-07-25 12:46:22+00:00,262.0,POINT (987792.4810467339 192807.47376146945),POINT (987793.868121065 192803.46633873292),4.240685344268526
40.695886,-73.987229,14.6,2023-07-25 12:46:23+00:00,263.0,POINT (987791.3719612566 192806.744940652),POINT (987792.4810467339 192807.47376146945),1.327121087140122
40.695892,-73.987228,14.6,2023-07-25 12:46:24+00:00,264.0,POINT (987791.6489404662 192808.93095833997),POINT (987791.3719612566 192806.744940652),2.203495136084544
40.695891,-73.987228,14.6,2023-07-25 12:46:25+00:00,265.0,POINT (987791.6489935868 192808.56662880213),POINT (987791.6489404662 192808.93095833997),0.364329541715005
40.695891,-73.987228,14.6,2023-07-25 12:46:26+00:00,266.0,POINT (987791.6489935868 192808.56662880213),POINT (987791.6489935868 192808.56662880213),0.0
40.69591,-73.987225,14.6,2023-07-25 12:46:27+00:00,267.0,POINT (987792.4798778063 192815.489011455),POINT (987791.6489935868 192808.56662880213),6.9720692896045176
40.69593,-73.987229,14.6,2023-07-25 12:46:28+00:00,268.0,POINT (987791.3696241333 192822.7754406278),POINT (987792.4798778063 192815.489011455),7.370530056130913
40.695942,-73.987228,14.7,2023-07-25 12:46:29+00:00,269.0,POINT (987791.6462844366 192827.14743561708),POINT (987791.3696241333 192822.7754406278),4.380739790230607
40.695955,-73.987227,14.7,2023-07-25 12:46:30+00:00,270.0,POINT (987791.9228915186 192831.88376014886),POINT (987791.6462844366 192827.14743561708),4.744394750458355
40.695967,-73.987226,14.7,2023-07-25 12:46:31+00:00,271.0,POINT (987792.1995516177 192836.25575516137),POINT (987791.9228915186 192831.88376014886),4.3807398005209315
40.695979,-73.987225,14.7,2023-07-25 12:46:32+00:00,272.0,POINT (987792.4762116243 192840.62775016928),POINT (987792.1995516177 192836.25575516137),4.3807397900868175
40.695991,-73.987223,14.7,2023-07-25 12:46:33+00:00,273.0,POINT (987793.0301690239 192844.99978564744),POINT (987792.4762116243 192840.62775016928),4.406990245368324
40.696003,-73.987222,14.7,2023-07-25 12:46:34+00:00,274.0,POINT (987793.3068287774 192849.3717806832),POINT (987793.0301690239 192844.99978564744),4.380739801900212
40.696015,-73.987221,14.7,2023-07-25 12:46:35+00:00,275.0,POINT (987793.5834884276 192853.7437757329),POINT (987793.3068287774 192849.3717806832),4.3807398092844965
40.696027,-73.98722,14.8,2023-07-25 12:46:36+00:00,276.0,POINT (987793.8601479848 192858.11577078723),POINT (987793.5834884276 192853.7437757329),4.380739808035832
40.696039,-73.987219,14.8,2023-07-25 12:46:37+00:00,277.0,POINT (987794.1368074352 192862.48776585553),POINT (987793.8601479848 192858.11577078723),4.380739815228606
40.696051,-73.987218,14.8,2023-07-25 12:46:38+00:00,278.0,POINT (987794.4134667893 192866.8597609331),POINT (987794.1368074352 192862.48776585553),4.380739818385008
40.696063,-73.987217,14.8,2023-07-25 12:46:39+00:00,279.0,POINT (987794.6901260403 192871.23175602462),POINT (987794.4134667893 192866.8597609331),4.380739825813051
40.696075,-73.987216,14.8,2023-07-25 12:46:45+00:00,285.0,POINT (987794.9667851947 192875.60375112077),POINT (987794.6901260403 192871.23175602462),4.380739824336483
40.696088,-73.987215,14.8,2023-07-25 12:46:46+00:00,286.0,POINT (987795.2433910711 192880.34007577336),POINT (987794.9667851947 192875.60375112077),4.744394800774448
40.6961,-73.987214,14.8,2023-07-25 12:46:47+00:00,287.0,POINT (987795.5200500253 192884.71207089274),POINT (987795.2433910711 192880.34007577336),4.380739834869479
40.696112,-73.987213,14.9,2023-07-25 12:46:48+00:00,288.0,POINT (987795.7967088727 192889.08406601215),POINT (987795.5200500253 192884.71207089274),4.38073982814936
40.696124,-73.987211,14.9,2023-07-25 12:46:49+00:00,289.0,POINT (987796.3506645671 192893.45610164365),POINT (987795.7967088727 192889.08406601215),4.40699018316543
40.696149,-73.98721,14.9,2023-07-25 12:46:50+00:00,290.0,POINT (987796.6266316274 192902.56438101502),POINT (987796.3506645671 192893.45610164365),9.112459104180685
40.696182,-73.987217,15.0,2023-07-25 12:46:51+00:00,291.0,POINT (987794.6837992449 192914.5869730521),POINT (987796.6266316274 192902.56438101502),12.178559724220658
40.696209,-73.987222,15.0,2023-07-25 12:46:52+00:00,292.0,POINT (987793.295880794 192924.42366883997),POINT (987794.6837992449 192914.5869730521),9.934128127308881
40.696236,-73.98723,15.1,2023-07-25 12:46:53+00:00,293.0,POINT (987791.0760740228 192934.2602434539),POINT (987793.295880794 192924.42366883997),10.083934858806716
40.696244,-73.987224,15.1,2023-07-25 12:46:54+00:00,294.0,POINT (987792.7394278075 192937.1751225365),POINT (987791.0760740228 192934.2602434539),3.3560789441249756
40.696234,-73.987211,15.1,2023-07-25 12:46:55+00:00,295.0,POINT (987796.3448135239 192933.53235297007),POINT (987792.7394278075 192937.1751225365),5.12528792149249
40.696232,-73.987249,15.1,2023-07-25 12:46:56+00:00,296.0,POINT (987785.807653037 192932.80215771907),POINT (987796.3448135239 192933.53235297007),10.562430413099666
40.696252,-73.987323,15.2,2023-07-25 12:46:57+00:00,297.0,POINT (987765.2866577782 192940.08577062842),POINT (987785.807653037 192932.80215771907),21.775267241200783
40.696288,-73.987418,15.5,2023-07-25 12:46:58+00:00,298.0,POINT (987738.9416146041 192953.19783677984),POINT (987765.2866577782 192940.08577062842),29.4276668902758
40.696311,-73.987484,15.6,2023-07-25 12:46:59+00:00,299.0,POINT (987720.6388639155 192961.57479489202),POINT (987738.9416146041 192953.19783677984),20.128688729850346
40.696324,-73.987559,15.7,2023-07-25 12:47:00+00:00,300.0,POINT (987699.8409786291 192966.30811660207),POINT (987720.6388639155 192961.57479489202),21.329706205118086
40.696313,-73.987623,15.9,2023-07-25 12:47:01+00:00,301.0,POINT (987682.0945935816 192962.29797736535),POINT (987699.8409786291 192966.30811660207),18.193828595160365
40.696328,-73.987715,16.1,2023-07-25 12:47:02+00:00,302.0,POINT (987656.5825804465 192967.75932963484),POINT (987682.0945935816 192962.29797736535),26.09002075158987
40.696332,-73.987799,16.3,2023-07-25 12:47:03+00:00,303.0,POINT (987633.2895052695 192969.21339237125),POINT (987656.5825804465 192967.75932963484),23.338415748353267
40.696332,-73.987889,16.5,2023-07-25 12:47:04+00:00,304.0,POINT (987608.3328579842 192969.20992909887),POINT (987633.2895052695 192969.21339237125),24.956647525562083
40.696331,-73.987967,16.7,2023-07-25 12:47:05+00:00,305.0,POINT (987586.7038137139 192968.84261877727),POINT (987608.3328579842 192969.20992909887),21.63216292750743
40.696329,-73.98804,17.0,2023-07-25 12:47:06+00:00,306.0,POINT (987566.4612989837 192968.11118740262),POINT (987586.7038137139 192968.84261877727),20.25572497982022
40.696319,-73.988126,17.3,2023-07-25 12:47:07+00:00,307.0,POINT (987542.6143287983 192964.46464746812),POINT (987566.4612989837 192968.11118740262),24.12416300138734
40.696326,-73.988185,17.6,2023-07-25 12:47:08+00:00,308.0,POINT (987526.2535128411 192967.01274224077),POINT (987542.6143287983 192964.46464746812),16.558051991565478
40.696345,-73.988232,17.8,2023-07-25 12:47:09+00:00,309.0,POINT (987513.2196659062 192973.93324961347),POINT (987526.2535128411 192967.01274224077),14.75718767984921
40.696347,-73.988282,18.0,2023-07-25 12:47:10+00:00,310.0,POINT (987499.3547670776 192974.66005006633),POINT (987513.2196659062 192973.93324961347),13.883935264340279
40.696355,-73.988335,18.2,2023-07-25 12:47:11+00:00,311.0,POINT (987484.6576899503 192977.57272505105),POINT (987499.3547670776 192974.66005006633),14.982915325534071
40.696363,-73.988382,18.3,2023-07-25 12:47:12+00:00,312.0,POINT (987471.6243920653 192980.4856295363),POINT (987484.6576899503 192977.57272505105),13.354844300803155
40.696367,-73.988414,18.4,2023-07-25 12:47:13+00:00,313.0,POINT (987462.7507288421 192981.94177253425),POINT (987471.6243920653 192980.4856295363),8.992344045343522
40.696373,-73.988427,18.5,2023-07-25 12:47:14+00:00,314.0,POINT (987459.145592876 192984.12727341978),POINT (987462.7507288421 192981.94177253425),4.215853348337081
40.696379,-73.988434,18.5,2023-07-25 12:47:15+00:00,315.0,POINT (987457.2042328763 192986.31299444794),POINT (987459.145592876 192984.12727341978),2.9233978623166754
40.696381,-73.988434,18.5,2023-07-25 12:47:16+00:00,316.0,POINT (987457.204136667 192987.041653584),POINT (987457.2042328763 192986.31299444794),0.7286591423977458
40.696376,-73.98845,18.5,2023-07-25 12:47:17+00:00,317.0,POINT (987452.7676428157 192985.21942034402),POINT (987457.204136667 192987.041653584),4.796145501650061
40.696376,-73.988454,18.6,2023-07-25 12:47:18+00:00,318.0,POINT (987451.658459222 192985.21927411662),POINT (987452.7676428157 192985.21942034402),1.1091836034083817
40.696374,-73.988461,18.6,2023-07-25 12:47:19+00:00,319.0,POINT (987449.7174839221 192984.4903592092),POINT (987451.658459222 192985.21927411662),2.073331149799364
40.696374,-73.988463,18.6,2023-07-25 12:47:20+00:00,320.0,POINT (987449.1628921104 192984.49028615822),POINT (987449.7174839221 192984.4903592092),0.5545918165388775
40.696379,-73.98846,18.6,2023-07-25 12:47:21+00:00,321.0,POINT (987449.9945398435 192986.31204357717),POINT (987449.1628921104 192984.49028615822),2.002607811199528
40.696381,-73.988468,18.6,2023-07-25 12:47:22+00:00,322.0,POINT (987447.7760768331 192987.04041056975),POINT (987449.9945398435 192986.31204357717),2.334972506120854
40.696382,-73.988469,18.6,2023-07-25 12:47:23+00:00,323.0,POINT (987447.4987329991 192987.4047036332),POINT (987447.7760768331 192987.04041056975),0.45785263825327377
40.696381,-73.988469,18.6,2023-07-25 12:47:24+00:00,324.0,POINT (987447.498780958 192987.0403740628),POINT (987447.4987329991 192987.4047036332),0.36432957353706774
40.696392,-73.988526,18.9,2023-07-25 12:48:11+00:00,371.0,POINT (987431.6923910034 192991.0459238238),POINT (987447.498780958 192987.0403740628),16.306023190403813
40.696384,-73.988558,19.0,2023-07-25 12:48:12+00:00,372.0,POINT (987422.8193050972 192988.13012660446),POINT (987431.6923910034 192991.0459238238),9.339889020873473
40.696394,-73.988588,19.1,2023-07-25 12:48:13+00:00,373.0,POINT (987414.4999545086 192991.7723370907),POINT (987422.8193050972 192988.13012660446),9.08170091128587
40.696397,-73.988608,19.2,2023-07-25 12:48:14+00:00,374.0,POINT (987408.9538958969 192992.86460391575),POINT (987414.4999545086 192991.7723370907),5.652593470404445
40.696395,-73.98865,19.3,2023-07-25 12:48:15+00:00,375.0,POINT (987397.3075662463 192992.1344329562),POINT (987408.9538958969 192992.86460391575),11.669196371725986
40.696407,-73.988682,19.6,2023-07-25 12:48:16+00:00,376.0,POINT (987388.433535155 192996.50523966138),POINT (987397.3075662463 192992.1344329562),9.892036143386191
40.696424,-73.988704,19.6,2023-07-25 12:48:17+00:00,377.0,POINT (987382.3322295371 193002.69805489646),POINT (987388.433535155 192996.50523966138),8.693497039717736
40.696444,-73.988719,19.5,2023-07-25 12:48:18+00:00,378.0,POINT (987378.1718556719 193009.98411027424),POINT (987382.3322295371 193002.69805489646),8.39019151544668
40.696472,-73.988721,19.5,2023-07-25 12:48:19+00:00,379.0,POINT (987377.6159509345 193020.18526686123),POINT (987378.1718556719 193009.98411027424),10.216292174238792
40.696508,-73.988718,19.5,2023-07-25 12:48:20+00:00,380.0,POINT (987378.4461481827 193033.30123861006),POINT (987377.6159509345 193020.18526686123),13.142219842447313
40.696551,-73.988726,19.5,2023-07-25 12:48:21+00:00,381.0,POINT (987376.2257691113 193048.96712471513),POINT (987378.4461481827 193033.30123861006),15.822454635035955
40.696594,-73.988734,19.5,2023-07-25 12:48:22+00:00,382.0,POINT (987374.0053929016 193064.63301109898),POINT (987376.2257691113 193048.96712471513),15.822454509475225
40.696641,-73.988738,19.5,2023-07-25 12:48:23+00:00,383.0,POINT (987372.8940114405 193081.75635866483),POINT (987374.0053929016 193064.63301109898),17.159376463413313
40.696702,-73.988726,19.5,2023-07-25 12:48:24+00:00,384.0,POINT (987376.2186886912 193103.98089115816),POINT (987372.8940114405 193081.75635866483),22.471834000999362
40.696758,-73.988727,19.6,2023-07-25 12:48:25+00:00,385.0,POINT (987375.9387685327 193124.3833121755),POINT (987376.2186886912 193103.98089115816),20.404341171995785
40.696813,-73.988733,19.6,2023-07-25 12:48:26+00:00,386.0,POINT (987374.2724253162 193144.42122538123),POINT (987375.9387685327 193124.3833121755),20.10707998084783
40.69688,-73.988737,19.6,2023-07-25 12:48:27+00:00,387.0,POINT (987373.160110414 193168.83116522303),POINT (987374.2724253162 193144.42122538123),24.43526974522653
40.69694,-73.988732,19.7,2023-07-25 12:48:28+00:00,388.0,POINT (987374.5437675082 193190.69111907014),POINT (987373.160110414 193168.83116522303),21.90370035294964
40.697009,-73.988736,19.8,2023-07-25 12:48:29+00:00,389.0,POINT (987373.431360743 193215.8297184894),POINT (987374.5437675082 193190.69111907014),25.163199907280017
40.697074,-73.988756,19.8,2023-07-25 12:48:30+00:00,390.0,POINT (987367.8824556811 193239.5104298882),POINT (987373.431360743 193215.8297184894),24.322138880852478
40.697143,-73.988756,19.9,2023-07-25 12:48:31+00:00,391.0,POINT (987367.8792288664 193264.6491723846),POINT (987367.8824556811 193239.5104298882),25.13874270350236
40.697208,-73.988753,20.0,2023-07-25 12:48:32+00:00,392.0,POINT (987368.7080664235 193288.33070349047),POINT (987367.8792288664 193264.6491723846),23.69603104348685
40.697266,-73.988744,20.1,2023-07-25 12:48:33+00:00,393.0,POINT (987371.2009830779 193309.4621412786),POINT (987368.7080664235 193288.33070349047),21.277976793841802
40.697332,-73.988751,20.1,2023-07-25 12:48:34+00:00,394.0,POINT (987369.2568498097 193333.5076462158),POINT (987371.2009830779 193309.4621412786),24.1239706899288
40.697394,-73.988759,20.2,2023-07-25 12:48:35+00:00,395.0,POINT (987367.0356157473 193356.09579747514),POINT (987369.2568498097 193333.5076462158),22.69710241583412
40.697458,-73.988759,20.2,2023-07-25 12:48:36+00:00,396.0,POINT (987367.0326235581 193379.41289291895),POINT (987367.0356157473 193356.09579747514),23.317095635797923
40.697517,-73.988759,20.2,2023-07-25 12:48:37+00:00,397.0,POINT (987367.0298651339 193400.90834044595),POINT (987367.0326235581 193379.41289291895),21.495447703994763
40.697576,-73.988771,20.3,2023-07-25 12:48:38+00:00,398.0,POINT (987363.6996158222 193422.40336135752),POINT (987367.0298651339 193400.90834044595),21.75147085755263
40.697641,-73.988753,20.3,2023-07-25 12:48:39+00:00,399.0,POINT (987368.6878115891 193446.08542729853),POINT (987363.6996158222 193422.40336135752),24.201701267550987
40.697707,-73.988736,20.4,2023-07-25 12:48:40+00:00,400.0,POINT (987373.3986604105 193470.1317884357),POINT (987368.6878115891 193446.08542729853),24.50346058331862
40.697775,-73.988697,20.4,2023-07-25 12:48:41+00:00,401.0,POINT (987384.2097878123 193494.9075963371),POINT (987373.3986604105 193470.1317884357),27.031854040456018
40.697838,-73.98869,20.5,2023-07-25 12:48:42+00:00,402.0,POINT (987386.1478548547 193517.86061381412),POINT (987384.2097878123 193494.9075963371),23.034693728383836
40.697906,-73.988687,20.6,2023-07-25 12:48:43+00:00,403.0,POINT (987386.9765247431 193542.6351365443),POINT (987386.1478548547 193517.86061381412),24.78837772610631
40.69798,-73.98867,20.7,2023-07-25 12:48:44+00:00,404.0,POINT (987391.6869597248 193569.59613916953),POINT (987386.9765247431 193542.6351365443),27.369396417786763
40.698045,-73.988666,20.8,2023-07-25 12:48:45+00:00,405.0,POINT (987392.7930525495 193593.27770948646),POINT (987391.6869597248 193569.59613916953),23.707387329953495
40.698103,-73.988656,20.8,2023-07-25 12:48:46+00:00,406.0,POINT (987395.5632055949 193614.4091879122),POINT (987392.7930525495 193593.27770948646),21.312276470457903
40.698162,-73.988654,20.9,2023-07-25 12:48:47+00:00,407.0,POINT (987396.1149988376 193635.9047090338),POINT (987395.5632055949 193614.4091879122),21.50260226279219
40.698226,-73.988638,21.0,2023-07-25 12:48:48+00:00,408.0,POINT (987400.5485899606 193659.2223818043),POINT (987396.1149988376 193635.9047090338),23.735429081391977
40.69829,-73.988639,21.1,2023-07-25 12:48:49+00:00,409.0,POINT (987400.2682776239 193682.53944375677),POINT (987400.5485899606 193659.2223818043),23.31874681669156
40.698353,-73.988634,21.2,2023-07-25 12:48:50+00:00,410.0,POINT (987401.6517391212 193705.49239205327),POINT (987400.2682776239 193682.53944375677),22.99460374123105
40.698415,-73.98862,21.2,2023-07-25 12:48:51+00:00,411.0,POINT (987405.5308320544 193728.08133503428),POINT (987401.6517391212 193705.49239205327),22.919592208064408
40.698472,-73.988612,21.3,2023-07-25 12:48:52+00:00,412.0,POINT (987407.7464316266 193748.84841414227),POINT (987405.5308320544 193728.08133503428),20.8849337116879
40.698533,-73.988599,21.4,2023-07-25 12:48:53+00:00,413.0,POINT (987411.3482724556 193771.07299267693),POINT (987407.7464316266 193748.84841414227),22.514554146169953
40.698591,-73.988596,21.4,2023-07-25 12:48:54+00:00,414.0,POINT (987412.1773822439 193792.20422177124),POINT (987411.3482724556 193771.07299267693),21.14748841062564
40.69865,-73.988594,21.4,2023-07-25 12:48:55+00:00,415.0,POINT (987412.7291567002 193813.6997446074),POINT (987412.1773822439 193792.20422177124),21.50260349470961
40.698712,-73.988589,21.5,2023-07-25 12:48:56+00:00,416.0,POINT (987414.1126463795 193836.28836499693),POINT (987412.7291567002 193813.6997446074),22.630948163844838
40.698774,-73.988586,21.6,2023-07-25 12:48:57+00:00,417.0,POINT (987414.9415616357 193858.8769133763),POINT (987414.1126463795 193836.28836499693),22.60375230772544
40.698837,-73.988582,21.6,2023-07-25 12:48:58+00:00,418.0,POINT (987416.0477135198 193881.82982778645),POINT (987414.9415616357 193858.8769133763),22.979552909282365
40.698899,-73.988573,21.7,2023-07-25 12:48:59+00:00,419.0,POINT (987418.540337832 193904.41859356704),POINT (987416.0477135198 193881.82982778645),22.725877660760567
40.698963,-73.988572,21.8,2023-07-25 12:49:00+00:00,420.0,POINT (987418.8145812715 193927.73572965772),POINT (987418.540337832 193904.41859356704),23.31874878580919
40.699025,-73.988567,21.8,2023-07-25 12:49:01+00:00,421.0,POINT (987420.198058772 193950.32435129714),POINT (987418.8145812715 193927.73572965772),22.630948666881956
40.699091,-73.988561,21.9,2023-07-25 12:49:02+00:00,422.0,POINT (987421.8586280083 193974.37032818023),POINT (987420.198058772 193950.32435129714),24.103246554159444
40.699158,-73.98856,22.0,2023-07-25 12:49:03+00:00,423.0,POINT (987422.1327247095 193998.78045396702),POINT (987421.8586280083 193974.37032818023),24.411664628377984
40.699225,-73.988558,22.1,2023-07-25 12:49:04+00:00,424.0,POINT (987422.684104907 194023.1906161864),POINT (987422.1327247095 193998.78045396702),24.41638875219235
40.699293,-73.98856,22.2,2023-07-25 12:49:05+00:00,425.0,POINT (987422.126301324 194047.96496345857),POINT (987422.684104907 194023.1906161864),24.780626053424196
40.69936,-73.988565,22.3,2023-07-25 12:49:06+00:00,426.0,POINT (987420.7366959897 194072.3748726433),POINT (987422.126301324 194047.96496345857),24.449430860284384
40.699429,-73.988574,22.4,2023-07-25 12:49:07+00:00,427.0,POINT (987418.2378655545 194097.5132968508),POINT (987420.7366959897 194072.3748726433),25.26231432749019
40.699495,-73.988589,22.5,2023-07-25 12:49:08+00:00,428.0,POINT (987414.075485185 194121.55851560584),POINT (987418.2378655545 194097.5132968508),24.402826789480685
